run_id,mode,domain,seed,milestone,auc50k,n_ep_50k,auc100k,n_ep_100k,auc125k,n_ep_125k,final10,qc_pass
adapt_ax1w4s1_finger_seed1_ckpt500000,ax1w4s1,finger,1,500000,170.5,48,179.8854,96,184.1161,112,234.5,1
adapt_ax1w4s1_finger_seed2_ckpt500000,ax1w4s1,finger,2,500000,75.0208,48,99.7812,96,96.7232,112,57.4,1
adapt_ax1w5s0_cup_seed1_ckpt500000,ax1w5s0,cup,1,500000,129.3125,48,116.5,96,126.4375,112,0.0,1
adapt_ax1w5s0_cup_seed2_ckpt500000,ax1w5s0,cup,2,500000,80.6042,48,102.3229,96,105.5625,112,0.0,1
adapt_ax1w5s0_finger_seed1_ckpt500000,ax1w5s0,finger,1,500000,43.6042,48,63.8542,96,81.3125,112,101.3,1
adapt_ax1w5s0_finger_seed2_ckpt500000,ax1w5s0,finger,2,500000,121.1875,48,81.6875,96,78.9643,112,0.2,1
adapt_ax1w5s1_cup_seed1_ckpt500000,ax1w5s1,cup,1,500000,540.4167,48,747.0104,96,778.5982,112,963.0,1
adapt_ax1w5s1_cup_seed2_ckpt500000,ax1w5s1,cup,2,500000,386.75,48,629.3438,96,677.5179,112,968.1,1
adapt_ax1w5s1_finger_seed1_ckpt500000,ax1w5s1,finger,1,500000,207.9792,48,349.0521,96,336.9107,112,185.7,1
adapt_ax1w5s1_finger_seed2_ckpt500000,ax1w5s1,finger,2,500000,201.5833,48,189.5625,96,205.5179,112,482.0,1
adapt_ax1w6s0_finger_seed1_ckpt500000,ax1w6s0,finger,1,500000,50.1667,48,65.0938,96,65.5714,112,32.1,1
adapt_ax1w6s0_finger_seed2_ckpt500000,ax1w6s0,finger,2,500000,63.5625,48,78.9479,96,88.3839,112,122.8,1
adapt_ax1w6s1_finger_seed1_ckpt500000,ax1w6s1,finger,1,500000,125.8542,48,97.6042,96,83.7232,112,0.0,1
adapt_ax1w6s1_finger_seed2_ckpt500000,ax1w6s1,finger,2,500000,84.8333,48,113.7083,96,102.9732,112,22.6,1
adapt_ax1w7s0_cup_seed1_ckpt500000,ax1w7s0,cup,1,500000,523.25,48,713.9062,96,743.5804,112,933.0,1
adapt_ax1w7s0_cup_seed2_ckpt500000,ax1w7s0,cup,2,500000,120.0833,48,143.1042,96,131.5179,112,99.2,1
adapt_ax1w7s0_finger_seed1_ckpt500000,ax1w7s0,finger,1,500000,73.3958,48,51.75,96,61.9643,112,197.2,1
adapt_ax1w7s0_finger_seed2_ckpt500000,ax1w7s0,finger,2,500000,60.4375,48,83.3958,96,72.1518,112,3.5,1
adapt_ax1w7s1_cup_seed1_ckpt500000,ax1w7s1,cup,1,500000,0.0,48,254.2604,96,327.2679,112,867.5,1
adapt_ax1w7s1_cup_seed2_ckpt500000,ax1w7s1,cup,2,500000,230.0417,48,187.0312,96,195.75,112,297.8,1
adapt_ax1w7s1_finger_seed1_ckpt500000,ax1w7s1,finger,1,500000,118.7292,48,94.75,96,103.5536,112,228.8,1
adapt_ax1w7s1_finger_seed2_ckpt500000,ax1w7s1,finger,2,500000,100.2708,48,174.2396,96,181.3125,112,189.6,1
adapt_ax1w8s0_cup_seed1_ckpt500000,ax1w8s0,cup,1,500000,633.9792,48,773.9271,96,793.375,112,893.1,1
adapt_ax1w8s0_cup_seed2_ckpt500000,ax1w8s0,cup,2,500000,282.0833,48,248.4583,96,238.6339,112,99.0,1
adapt_ax1w8s0_finger_seed1_ckpt500000,ax1w8s0,finger,1,500000,71.0,48,77.2292,96,66.1964,112,0.0,1
adapt_ax1w8s0_finger_seed2_ckpt500000,ax1w8s0,finger,2,500000,63.4792,48,87.6042,96,83.4554,112,93.7,1
adapt_ax1w8s1_cup_seed1_ckpt500000,ax1w8s1,cup,1,500000,631.3125,48,712.7396,96,735.0268,112,824.3,1
adapt_ax1w8s1_cup_seed2_ckpt500000,ax1w8s1,cup,2,500000,679.3958,48,815.1146,96,835.4464,112,949.9,1
adapt_ax1w8s1_finger_seed1_ckpt500000,ax1w8s1,finger,1,500000,77.875,48,59.7917,96,60.3214,112,101.6,1
adapt_ax1w8s1_finger_seed2_ckpt500000,ax1w8s1,finger,2,500000,87.4583,48,96.1979,96,117.5893,112,297.2,1
adapt_ax1w9s0_cup_seed1_ckpt500000,ax1w9s0,cup,1,500000,145.9583,48,124.8021,96,115.7321,112,98.1,1
adapt_ax1w9s0_cup_seed2_ckpt500000,ax1w9s0,cup,2,500000,175.7292,48,466.1667,96,515.6161,112,810.9,1
adapt_ax1w9s0_finger_seed1_ckpt500000,ax1w9s0,finger,1,500000,105.375,48,129.3854,96,128.5982,112,100.0,1
adapt_ax1w9s0_finger_seed2_ckpt500000,ax1w9s0,finger,2,500000,69.3125,48,71.9896,96,88.4911,112,200.0,1
adapt_ax1w9s1_cup_seed1_ckpt500000,ax1w9s1,cup,1,500000,679.0,48,814.5,96,831.9375,112,925.6,1
adapt_ax1w9s1_cup_seed2_ckpt500000,ax1w9s1,cup,2,500000,661.3125,48,800.6979,96,821.6161,112,944.1,1
adapt_ax1w9s1_finger_seed1_ckpt500000,ax1w9s1,finger,1,500000,199.8542,48,192.9688,96,179.0357,112,64.0,1
adapt_ax1w9s1_finger_seed2_ckpt500000,ax1w9s1,finger,2,500000,59.1875,48,72.7292,96,72.7411,112,104.3,1
