run_id,mode,domain,seed,milestone,auc50k,n_ep_50k,auc100k,n_ep_100k,auc125k,n_ep_125k,final10,qc_pass
adapt_apt_finger_seed5_ckpt200000,apt,finger,5,200000,118.0417,48,126.5,96,116.4732,112,86.0,1
adapt_apt_finger_seed5_ckpt300000,apt,finger,5,300000,56.125,48,86.0,96,105.375,112,264.4,1
adapt_apt_finger_seed5_ckpt400000,apt,finger,5,400000,39.6875,48,69.4792,96,91.1964,112,166.2,1
adapt_apt_finger_seed5_ckpt500000,apt,finger,5,500000,102.5417,48,104.7396,96,112.0357,112,198.0,1
adapt_apt_reacher_seed1_ckpt100000,apt,reacher,1,100000,26.6667,48,224.3542,96,269.6607,112,474.4,1
adapt_apt_reacher_seed1_ckpt200000,apt,reacher,1,200000,18.8958,48,19.7708,96,33.3839,112,102.0,1
adapt_apt_reacher_seed1_ckpt300000,apt,reacher,1,300000,38.9792,48,59.2188,96,57.2321,112,13.1,1
adapt_apt_reacher_seed1_ckpt400000,apt,reacher,1,400000,29.0,48,46.0417,96,54.1875,112,117.1,1
adapt_apt_reacher_seed1_ckpt500000,apt,reacher,1,500000,27.3542,48,48.7188,96,48.1875,112,66.4,1
adapt_apt_reacher_seed2_ckpt100000,apt,reacher,2,100000,20.9375,48,27.3021,96,56.3214,112,288.3,1
adapt_apt_reacher_seed2_ckpt200000,apt,reacher,2,200000,27.4792,48,115.3438,96,141.2679,112,277.4,1
adapt_apt_reacher_seed2_ckpt300000,apt,reacher,2,300000,20.4375,48,43.2708,96,55.5804,112,94.9,1
adapt_apt_reacher_seed2_ckpt400000,apt,reacher,2,400000,44.4167,48,101.5,96,124.4911,112,311.8,1
adapt_apt_reacher_seed2_ckpt500000,apt,reacher,2,500000,20.5625,48,36.4479,96,48.6696,112,139.4,1
adapt_apt_reacher_seed3_ckpt100000,apt,reacher,3,100000,36.0417,48,75.0104,96,105.6875,112,272.0,1
adapt_apt_reacher_seed3_ckpt200000,apt,reacher,3,200000,51.5208,48,176.5833,96,183.9554,112,173.9,1
adapt_apt_reacher_seed3_ckpt300000,apt,reacher,3,300000,11.6042,48,77.8646,96,81.0982,112,68.9,1
adapt_apt_reacher_seed3_ckpt400000,apt,reacher,3,400000,103.5833,48,236.3958,96,231.0268,112,250.6,1
adapt_apt_reacher_seed3_ckpt500000,apt,reacher,3,500000,13.2708,48,46.6771,96,70.4196,112,188.5,1
adapt_apt_reacher_seed4_ckpt100000,apt,reacher,4,100000,48.8333,48,102.2292,96,118.9375,112,204.1,1
adapt_apt_reacher_seed4_ckpt200000,apt,reacher,4,200000,65.9375,48,201.2292,96,234.4196,112,525.4,1
adapt_apt_reacher_seed4_ckpt300000,apt,reacher,4,300000,26.0208,48,34.3438,96,37.5625,112,68.7,1
adapt_apt_reacher_seed4_ckpt400000,apt,reacher,4,400000,98.2917,48,206.9479,96,226.9018,112,514.0,1
adapt_apt_reacher_seed4_ckpt500000,apt,reacher,4,500000,18.5833,48,112.4688,96,115.4554,112,109.9,1
adapt_apt_reacher_seed5_ckpt100000,apt,reacher,5,100000,18.0208,48,35.7604,96,56.3393,112,239.7,1
adapt_apt_reacher_seed5_ckpt200000,apt,reacher,5,200000,27.9583,48,118.125,96,186.0804,112,645.8,1
adapt_apt_reacher_seed5_ckpt300000,apt,reacher,5,300000,34.9792,48,60.2188,96,93.3482,112,294.9,1
adapt_apt_reacher_seed5_ckpt400000,apt,reacher,5,400000,42.7708,48,169.9375,96,220.8839,112,508.9,1
adapt_apt_reacher_seed5_ckpt500000,apt,reacher,5,500000,14.3958,48,76.9375,96,108.6875,112,292.0,1
adapt_apt_walker_seed1_ckpt100000,apt,walker,1,100000,68.7285,48,80.2881,96,82.0723,112,83.5637,1
adapt_apt_walker_seed1_ckpt200000,apt,walker,1,200000,138.7448,48,125.8028,96,128.4347,112,145.387,1
adapt_apt_walker_seed1_ckpt300000,apt,walker,1,300000,149.879,48,149.3229,96,148.3383,112,146.7522,1
adapt_apt_walker_seed1_ckpt400000,apt,walker,1,400000,147.7613,48,256.752,96,282.6738,112,441.335,1
adapt_apt_walker_seed1_ckpt500000,apt,walker,1,500000,172.5356,48,317.2988,96,343.1509,112,498.505,1
adapt_apt_walker_seed2_ckpt100000,apt,walker,2,100000,81.8859,48,78.2629,96,78.195,112,72.1933,1
adapt_apt_walker_seed2_ckpt200000,apt,walker,2,200000,66.9537,48,81.7844,96,81.8353,112,78.0444,1
adapt_apt_walker_seed2_ckpt300000,apt,walker,2,300000,145.343,48,160.2644,96,157.1474,112,141.8457,1
adapt_apt_walker_seed2_ckpt400000,apt,walker,2,400000,141.4831,48,220.4971,96,247.838,112,420.8413,1
adapt_apt_walker_seed2_ckpt500000,apt,walker,2,500000,328.5234,48,467.6054,96,492.7369,112,644.6656,1
adapt_apt_walker_seed3_ckpt100000,apt,walker,3,100000,70.3217,48,74.7067,96,74.8216,112,91.037,1
adapt_apt_walker_seed3_ckpt200000,apt,walker,3,200000,130.7179,48,144.6872,96,144.663,112,136.3371,1
adapt_apt_walker_seed3_ckpt300000,apt,walker,3,300000,128.0496,48,148.8711,96,150.744,112,139.634,1
adapt_apt_walker_seed3_ckpt400000,apt,walker,3,400000,200.887,48,323.1883,96,355.8631,112,565.9383,1
adapt_apt_walker_seed3_ckpt500000,apt,walker,3,500000,244.4586,48,330.6898,96,344.3709,112,440.1296,1
adapt_apt_walker_seed4_ckpt100000,apt,walker,4,100000,92.0397,48,96.5047,96,95.4464,112,97.5808,1
adapt_apt_walker_seed4_ckpt200000,apt,walker,4,200000,115.4209,48,120.0266,96,119.7559,112,104.691,1
adapt_apt_walker_seed4_ckpt300000,apt,walker,4,300000,143.4254,48,119.2455,96,114.8771,112,101.6282,1
adapt_apt_walker_seed4_ckpt400000,apt,walker,4,400000,152.5604,48,227.8573,96,242.2598,112,322.4689,1
adapt_apt_walker_seed4_ckpt500000,apt,walker,4,500000,153.5125,48,231.7745,96,260.0623,112,449.513,1
adapt_apt_walker_seed5_ckpt100000,apt,walker,5,100000,83.702,48,87.6522,96,92.4929,112,121.4516,1
adapt_apt_walker_seed5_ckpt200000,apt,walker,5,200000,67.6104,48,71.444,96,72.5421,112,80.111,1
adapt_apt_walker_seed5_ckpt300000,apt,walker,5,300000,180.101,48,243.0203,96,256.5932,112,340.4998,1
adapt_apt_walker_seed5_ckpt400000,apt,walker,5,400000,208.6143,48,260.2326,96,269.1594,112,307.8253,1
adapt_apt_walker_seed5_ckpt500000,apt,walker,5,500000,220.4041,48,315.7256,96,334.8388,112,446.7136,1
adapt_ax1q1s0_cup_seed10_ckpt500000,ax1q1s0,cup,10,500000,226.1458,48,567.6875,96,624.9375,112,969.2,1
adapt_ax1q1s0_cup_seed11_ckpt500000,ax1q1s0,cup,11,500000,65.5208,48,143.3438,96,131.4643,112,96.3,1
adapt_ax1q1s0_cup_seed12_ckpt500000,ax1q1s0,cup,12,500000,438.5,48,663.25,96,698.7679,112,879.6,1
adapt_ax1q1s0_cup_seed13_ckpt500000,ax1q1s0,cup,13,500000,465.2292,48,716.1875,96,752.0179,112,977.1,1
adapt_ax1q1s0_cup_seed14_ckpt500000,ax1q1s0,cup,14,500000,499.25,48,722.8125,96,755.7946,112,971.9,1
adapt_ax1q1s0_cup_seed15_ckpt500000,ax1q1s0,cup,15,500000,474.8958,48,722.2292,96,757.8036,112,971.7,1
adapt_ax1q1s0_cup_seed16_ckpt500000,ax1q1s0,cup,16,500000,102.2292,48,133.6667,96,114.5714,112,0.0,1
adapt_ax1q1s0_cup_seed1_ckpt500000,ax1q1s0,cup,1,500000,61.25,48,320.6771,96,407.5714,112,910.0,1
adapt_ax1q1s0_cup_seed2_ckpt500000,ax1q1s0,cup,2,500000,501.5833,48,733.3021,96,767.2679,112,972.8,1
adapt_ax1q1s0_cup_seed3_ckpt500000,ax1q1s0,cup,3,500000,558.4583,48,757.3958,96,787.2679,112,961.5,1
adapt_ax1q1s0_cup_seed4_ckpt500000,ax1q1s0,cup,4,500000,142.6042,48,520.8021,96,577.5625,112,913.9,1
adapt_ax1q1s0_cup_seed5_ckpt500000,ax1q1s0,cup,5,500000,484.0,48,724.3333,96,758.7857,112,966.6,1
adapt_ax1q1s0_cup_seed6_ckpt500000,ax1q1s0,cup,6,500000,358.9167,48,657.7708,96,701.5536,112,968.1,1
adapt_ax1q1s0_cup_seed7_ckpt500000,ax1q1s0,cup,7,500000,533.375,48,752.6562,96,784.8304,112,978.8,1
adapt_ax1q1s0_cup_seed8_ckpt500000,ax1q1s0,cup,8,500000,486.2083,48,726.4688,96,761.125,112,967.8,1
adapt_ax1q1s0_cup_seed9_ckpt500000,ax1q1s0,cup,9,500000,292.9375,48,536.0104,96,589.1875,112,878.3,1
adapt_ax1q1s0_finger_seed10_ckpt500000,ax1q1s0,finger,10,500000,103.9167,48,119.8021,96,120.1071,112,100.0,1
adapt_ax1q1s0_finger_seed11_ckpt500000,ax1q1s0,finger,11,500000,53.7708,48,78.0208,96,83.8929,112,94.9,1
adapt_ax1q1s0_finger_seed12_ckpt500000,ax1q1s0,finger,12,500000,104.5625,48,141.4896,96,130.0982,112,1.0,1
adapt_ax1q1s0_finger_seed13_ckpt500000,ax1q1s0,finger,13,500000,106.6042,48,127.4792,96,123.1875,112,90.2,1
adapt_ax1q1s0_finger_seed14_ckpt500000,ax1q1s0,finger,14,500000,134.0,48,111.4583,96,97.5357,112,18.4,1
adapt_ax1q1s0_finger_seed15_ckpt500000,ax1q1s0,finger,15,500000,60.0833,48,151.0312,96,165.4732,112,303.4,1
adapt_ax1q1s0_finger_seed16_ckpt500000,ax1q1s0,finger,16,500000,109.3958,48,95.3438,96,125.1339,112,291.3,1
adapt_ax1q1s0_finger_seed1_ckpt500000,ax1q1s0,finger,1,500000,165.1667,48,150.9375,96,163.9375,112,287.1,1
adapt_ax1q1s0_finger_seed2_ckpt500000,ax1q1s0,finger,2,500000,30.4583,48,87.3854,96,75.4375,112,5.0,1
adapt_ax1q1s0_finger_seed3_ckpt500000,ax1q1s0,finger,3,500000,29.1875,48,50.5729,96,44.3661,112,7.5,1
adapt_ax1q1s0_finger_seed4_ckpt500000,ax1q1s0,finger,4,500000,67.3125,48,118.2396,96,122.8036,112,240.3,1
adapt_ax1q1s0_finger_seed5_ckpt500000,ax1q1s0,finger,5,500000,94.8542,48,96.3958,96,87.9018,112,19.5,1
adapt_ax1q1s0_finger_seed6_ckpt500000,ax1q1s0,finger,6,500000,135.1667,48,109.375,96,93.8482,112,0.0,1
adapt_ax1q1s0_finger_seed7_ckpt500000,ax1q1s0,finger,7,500000,180.5,48,196.5625,96,219.9107,112,476.0,1
adapt_ax1q1s0_finger_seed8_ckpt500000,ax1q1s0,finger,8,500000,75.3542,48,59.0312,96,68.1786,112,196.7,1
adapt_ax1q1s0_finger_seed9_ckpt500000,ax1q1s0,finger,9,500000,192.2083,48,234.8438,96,237.8482,112,203.8,1
adapt_ax1q1s1_cup_seed10_ckpt500000,ax1q1s1,cup,10,500000,268.875,48,612.3542,96,663.1964,112,970.5,1
adapt_ax1q1s1_cup_seed11_ckpt500000,ax1q1s1,cup,11,500000,64.3958,48,450.0729,96,522.4911,112,952.6,1
adapt_ax1q1s1_cup_seed12_ckpt500000,ax1q1s1,cup,12,500000,674.5,48,815.625,96,836.2411,112,957.3,1
adapt_ax1q1s1_cup_seed13_ckpt500000,ax1q1s1,cup,13,500000,22.5417,48,264.8021,96,363.8929,112,963.6,1
adapt_ax1q1s1_cup_seed14_ckpt500000,ax1q1s1,cup,14,500000,662.2083,48,813.3854,96,835.1875,112,968.3,1
adapt_ax1q1s1_cup_seed15_ckpt500000,ax1q1s1,cup,15,500000,277.5625,48,613.4271,96,663.8929,112,966.8,1
adapt_ax1q1s1_cup_seed16_ckpt500000,ax1q1s1,cup,16,500000,140.8333,48,271.6667,96,310.1964,112,769.6,1
adapt_ax1q1s1_cup_seed1_ckpt500000,ax1q1s1,cup,1,500000,120.0208,48,521.9167,96,579.9732,112,926.6,1
adapt_ax1q1s1_cup_seed2_ckpt500000,ax1q1s1,cup,2,500000,714.25,48,840.2812,96,858.25,112,961.5,1
adapt_ax1q1s1_cup_seed3_ckpt500000,ax1q1s1,cup,3,500000,507.0,48,737.7188,96,770.9196,112,967.8,1
adapt_ax1q1s1_cup_seed4_ckpt500000,ax1q1s1,cup,4,500000,249.625,48,600.6042,96,652.0625,112,957.5,1
adapt_ax1q1s1_cup_seed5_ckpt500000,ax1q1s1,cup,5,500000,304.8958,48,631.3333,96,679.3125,112,965.7,1
adapt_ax1q1s1_cup_seed6_ckpt500000,ax1q1s1,cup,6,500000,625.5417,48,793.25,96,814.125,112,926.4,1
adapt_ax1q1s1_cup_seed7_ckpt500000,ax1q1s1,cup,7,500000,487.6458,48,723.375,96,757.8125,112,965.1,1
adapt_ax1q1s1_cup_seed8_ckpt500000,ax1q1s1,cup,8,500000,463.0625,48,713.75,96,750.6607,112,974.5,1
adapt_ax1q1s1_cup_seed9_ckpt500000,ax1q1s1,cup,9,500000,580.3958,48,771.8438,96,799.2054,112,968.0,1
adapt_ax1q1s1_finger_seed10_ckpt500000,ax1q1s1,finger,10,500000,142.2292,48,158.4271,96,201.7232,112,518.2,1
adapt_ax1q1s1_finger_seed11_ckpt500000,ax1q1s1,finger,11,500000,131.4583,48,152.6354,96,164.4911,112,191.8,1
adapt_ax1q1s1_finger_seed12_ckpt500000,ax1q1s1,finger,12,500000,73.1458,48,71.1354,96,68.5625,112,43.5,1
adapt_ax1q1s1_finger_seed13_ckpt500000,ax1q1s1,finger,13,500000,47.3542,48,76.1042,96,70.2857,112,3.1,1
adapt_ax1q1s1_finger_seed14_ckpt500000,ax1q1s1,finger,14,500000,280.9583,48,185.8229,96,194.0625,112,178.8,1
adapt_ax1q1s1_finger_seed15_ckpt500000,ax1q1s1,finger,15,500000,155.6667,48,200.6562,96,183.0,112,22.5,1
adapt_ax1q1s1_finger_seed16_ckpt500000,ax1q1s1,finger,16,500000,222.1667,48,234.9583,96,244.5714,112,385.4,1
adapt_ax1q1s1_finger_seed1_ckpt500000,ax1q1s1,finger,1,500000,237.0625,48,287.6354,96,306.2321,112,477.1,1
adapt_ax1q1s1_finger_seed2_ckpt500000,ax1q1s1,finger,2,500000,359.8542,48,461.5208,96,463.4196,112,400.2,1
adapt_ax1q1s1_finger_seed3_ckpt500000,ax1q1s1,finger,3,500000,189.3958,48,144.0104,96,129.6786,112,0.0,1
adapt_ax1q1s1_finger_seed4_ckpt500000,ax1q1s1,finger,4,500000,171.0625,48,376.1979,96,408.5982,112,565.1,1
adapt_ax1q1s1_finger_seed5_ckpt500000,ax1q1s1,finger,5,500000,98.8542,48,80.7604,96,77.8393,112,96.5,1
adapt_ax1q1s1_finger_seed6_ckpt500000,ax1q1s1,finger,6,500000,239.9375,48,279.1667,96,298.7857,112,463.8,1
adapt_ax1q1s1_finger_seed7_ckpt500000,ax1q1s1,finger,7,500000,297.8125,48,378.8125,96,437.9643,112,764.6,1
adapt_ax1q1s1_finger_seed8_ckpt500000,ax1q1s1,finger,8,500000,190.1458,48,134.9688,96,145.3839,112,332.6,1
adapt_ax1q1s1_finger_seed9_ckpt500000,ax1q1s1,finger,9,500000,207.8125,48,225.4479,96,235.3036,112,377.3,1
adapt_ax1q2s0_cup_seed10_ckpt500000,ax1q2s0,cup,10,500000,341.4375,48,645.8229,96,691.625,112,965.4,1
adapt_ax1q2s0_cup_seed11_ckpt500000,ax1q2s0,cup,11,500000,327.6667,48,638.8333,96,684.6518,112,960.1,1
adapt_ax1q2s0_cup_seed12_ckpt500000,ax1q2s0,cup,12,500000,296.5,48,617.375,96,665.3839,112,954.3,1
adapt_ax1q2s0_cup_seed13_ckpt500000,ax1q2s0,cup,13,500000,329.2917,48,637.9688,96,683.125,112,945.8,1
adapt_ax1q2s0_cup_seed14_ckpt500000,ax1q2s0,cup,14,500000,662.9167,48,813.7083,96,834.6875,112,963.1,1
adapt_ax1q2s0_cup_seed15_ckpt500000,ax1q2s0,cup,15,500000,476.0417,48,715.0729,96,750.8839,112,971.3,1
adapt_ax1q2s0_cup_seed16_ckpt500000,ax1q2s0,cup,16,500000,511.7292,48,727.3125,96,758.3393,112,942.7,1
adapt_ax1q2s0_cup_seed1_ckpt500000,ax1q2s0,cup,1,500000,741.4167,48,849.6458,96,864.9911,112,957.6,1
adapt_ax1q2s0_cup_seed2_ckpt500000,ax1q2s0,cup,2,500000,101.5625,48,379.4062,96,452.2054,112,907.6,1
adapt_ax1q2s0_cup_seed3_ckpt500000,ax1q2s0,cup,3,500000,518.1458,48,744.5938,96,774.75,112,953.7,1
adapt_ax1q2s0_cup_seed4_ckpt500000,ax1q2s0,cup,4,500000,326.1667,48,642.7917,96,687.4018,112,953.8,1
adapt_ax1q2s0_cup_seed5_ckpt500000,ax1q2s0,cup,5,500000,471.9583,48,719.6042,96,756.2143,112,978.6,1
adapt_ax1q2s0_cup_seed6_ckpt500000,ax1q2s0,cup,6,500000,217.1458,48,559.8958,96,612.7054,112,936.4,1
adapt_ax1q2s0_cup_seed7_ckpt500000,ax1q2s0,cup,7,500000,506.25,48,687.4375,96,726.2143,112,962.6,1
adapt_ax1q2s0_cup_seed8_ckpt500000,ax1q2s0,cup,8,500000,756.1875,48,854.7396,96,870.5268,112,955.7,1
adapt_ax1q2s0_cup_seed9_ckpt500000,ax1q2s0,cup,9,500000,614.0833,48,784.7292,96,810.6607,112,966.8,1
adapt_ax1q2s0_finger_seed10_ckpt500000,ax1q2s0,finger,10,500000,120.3333,48,112.25,96,105.1429,112,0.0,1
adapt_ax1q2s0_finger_seed11_ckpt500000,ax1q2s0,finger,11,500000,81.75,48,103.4062,96,88.6339,112,0.0,1
adapt_ax1q2s0_finger_seed12_ckpt500000,ax1q2s0,finger,12,500000,163.8333,48,136.2604,96,135.2232,112,199.6,1
adapt_ax1q2s0_finger_seed1_ckpt500000,ax1q2s0,finger,1,500000,112.5833,48,106.5729,96,112.9464,112,191.9,1
adapt_ax1q2s0_finger_seed2_ckpt500000,ax1q2s0,finger,2,500000,83.1875,48,92.3646,96,118.875,112,401.9,1
adapt_ax1q2s0_finger_seed3_ckpt500000,ax1q2s0,finger,3,500000,95.1667,48,89.1979,96,85.1339,112,97.2,1
adapt_ax1q2s0_finger_seed4_ckpt500000,ax1q2s0,finger,4,500000,89.1667,48,98.1354,96,84.7232,112,6.8,1
adapt_ax1q2s0_finger_seed5_ckpt500000,ax1q2s0,finger,5,500000,82.6042,48,68.2708,96,60.3214,112,2.9,1
adapt_ax1q2s0_finger_seed6_ckpt500000,ax1q2s0,finger,6,500000,149.4792,48,287.5417,96,293.4107,112,137.7,1
adapt_ax1q2s0_finger_seed7_ckpt500000,ax1q2s0,finger,7,500000,102.8958,48,76.9271,96,74.375,112,88.2,1
adapt_ax1q2s0_finger_seed8_ckpt500000,ax1q2s0,finger,8,500000,93.0625,48,155.2083,96,143.8482,112,75.7,1
adapt_ax1q2s0_finger_seed9_ckpt500000,ax1q2s0,finger,9,500000,106.3958,48,139.4062,96,162.2054,112,209.6,1
adapt_ax1q2s1_cup_seed10_ckpt500000,ax1q2s1,cup,10,500000,498.5,48,717.3646,96,752.1339,112,954.9,1
adapt_ax1q2s1_cup_seed11_ckpt500000,ax1q2s1,cup,11,500000,354.3125,48,632.2083,96,676.8839,112,943.2,1
adapt_ax1q2s1_cup_seed12_ckpt500000,ax1q2s1,cup,12,500000,719.0208,48,842.0104,96,857.4107,112,944.6,1
adapt_ax1q2s1_cup_seed13_ckpt500000,ax1q2s1,cup,13,500000,702.3125,48,831.4375,96,851.3214,112,968.9,1
adapt_ax1q2s1_cup_seed14_ckpt500000,ax1q2s1,cup,14,500000,572.6042,48,768.75,96,798.1429,112,975.4,1
adapt_ax1q2s1_cup_seed15_ckpt500000,ax1q2s1,cup,15,500000,338.3125,48,647.9375,96,693.4821,112,966.6,1
adapt_ax1q2s1_cup_seed16_ckpt500000,ax1q2s1,cup,16,500000,210.4792,48,527.1042,96,569.7054,112,897.4,1
adapt_ax1q2s1_cup_seed1_ckpt500000,ax1q2s1,cup,1,500000,139.3125,48,304.6458,96,383.5625,112,872.5,1
adapt_ax1q2s1_cup_seed2_ckpt500000,ax1q2s1,cup,2,500000,268.125,48,581.4271,96,630.5446,112,964.6,1
adapt_ax1q2s1_cup_seed3_ckpt500000,ax1q2s1,cup,3,500000,156.0625,48,541.2083,96,602.0625,112,968.5,1
adapt_ax1q2s1_cup_seed4_ckpt500000,ax1q2s1,cup,4,500000,600.2917,48,772.1562,96,798.5,112,957.3,1
adapt_ax1q2s1_cup_seed5_ckpt500000,ax1q2s1,cup,5,500000,438.25,48,602.1771,96,629.0536,112,781.1,1
adapt_ax1q2s1_cup_seed6_ckpt500000,ax1q2s1,cup,6,500000,250.6667,48,603.1146,96,655.0536,112,971.7,1
adapt_ax1q2s1_cup_seed7_ckpt500000,ax1q2s1,cup,7,500000,59.4375,48,416.6979,96,493.9464,112,950.0,1
adapt_ax1q2s1_cup_seed8_ckpt500000,ax1q2s1,cup,8,500000,406.7917,48,651.3125,96,695.2411,112,967.9,1
adapt_ax1q2s1_cup_seed9_ckpt500000,ax1q2s1,cup,9,500000,100.875,48,448.3333,96,512.9464,112,929.3,1
adapt_ax1q2s1_finger_seed1_ckpt500000,ax1q2s1,finger,1,500000,100.7083,48,155.3958,96,150.3482,112,188.3,1
adapt_ax1q2s1_finger_seed2_ckpt500000,ax1q2s1,finger,2,500000,43.1042,48,90.7708,96,95.8482,112,109.7,1
adapt_ax1q2s1_finger_seed3_ckpt500000,ax1q2s1,finger,3,500000,25.6042,48,97.5521,96,111.3482,112,310.6,1
adapt_ax1q2s1_finger_seed4_ckpt500000,ax1q2s1,finger,4,500000,92.4375,48,78.0,96,78.4464,112,119.7,1
adapt_ax1q2s1_finger_seed5_ckpt500000,ax1q2s1,finger,5,500000,96.7708,48,111.7812,96,110.6875,112,100.3,1
adapt_ax1q2s1_finger_seed6_ckpt500000,ax1q2s1,finger,6,500000,170.4792,48,154.5417,96,151.5536,112,177.6,1
adapt_ax1q2s1_finger_seed7_ckpt500000,ax1q2s1,finger,7,500000,81.0417,48,114.1458,96,100.6339,112,29.0,1
